open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
244.27,247.66,238.9,238.95,28625557.0,,,238.95,,,1.0,0.0,MSFT,XNAS,2022-09-21
242.065,243.51,239.64,242.45,26660299.0,,,242.45,,,1.0,0.0,MSFT,XNAS,2022-09-20
242.465,245.14,240.85,244.52,26826931.0,,,244.52,,,1.0,0.0,MSFT,XNAS,2022-09-19
244.26,245.3,242.06,244.74,39775100.0,,,244.74,,,1.0,0.0,MSFT,XNAS,2022-09-16
249.77,251.4,244.02,245.38,31530948.0,,,245.38,,,1.0,0.0,MSFT,XNAS,2022-09-15
253.53,254.23,249.86,252.22,23912954.0,,,252.22,,,1.0,0.0,MSFT,XNAS,2022-09-14
258.84,260.4,251.59,251.99,33353318.0,,,251.99,,,1.0,0.0,MSFT,XNAS,2022-09-13
265.78,267.45,265.16,266.65,18747690.0,,,266.65,,,1.0,0.0,MSFT,XNAS,2022-09-12
260.5,265.23,260.29,264.46,22084700.0,,,264.46,,,1.0,0.0,MSFT,XNAS,2022-09-09
257.51,260.43,254.79,258.52,20319911.0,,,258.52,,,1.0,0.0,MSFT,XNAS,2022-09-08
254.7,258.83,253.22,258.09,24126700.0,,,258.09,,,1.0,0.0,MSFT,XNAS,2022-09-07
256.2,257.83,251.94,253.25,21328242.0,,,253.25,,,1.0,0.0,MSFT,XNAS,2022-09-06
261.7,264.74,254.47,256.06,22841600.0,,,256.06,,,1.0,0.0,MSFT,XNAS,2022-09-02
258.87,260.89,255.41,260.4,23263431.0,,,260.4,,,1.0,0.0,MSFT,XNAS,2022-09-01
265.39,267.11,261.33,261.47,24791834.0,,,261.47,,,1.0,0.0,MSFT,XNAS,2022-08-31
266.67,267.05,260.66,262.97,22767071.0,,,262.97,,,1.0,0.0,MSFT,XNAS,2022-08-30
265.85,267.4,263.85,265.23,20338544.0,,,265.23,,,1.0,0.0,MSFT,XNAS,2022-08-29
279.08,280.34,267.98,268.09,27532500.0,,,268.09,,,1.0,0.0,MSFT,XNAS,2022-08-26
277.33,279.02,274.52,278.85,16583407.0,,,278.85,,,1.0,0.0,MSFT,XNAS,2022-08-25
275.41,277.23,275.11,275.79,18137019.0,,,275.79,,,1.0,0.0,MSFT,XNAS,2022-08-24
276.44,278.86,275.4,276.44,17527409.0,,,276.44,,,1.0,0.0,MSFT,XNAS,2022-08-23
282.08,282.46,277.22,277.75,25061070.0,,,277.75,,,1.0,0.0,MSFT,XNAS,2022-08-22
288.9,289.25,285.56,286.15,20557200.0,,,286.15,,,1.0,0.0,MSFT,XNAS,2022-08-19
290.189,291.91,289.08,290.17,17186192.0,,,290.17,,,1.0,0.0,MSFT,XNAS,2022-08-18
289.74,293.35,289.47,291.32,18253358.0,,,291.32,,,1.0,0.0,MSFT,XNAS,2022-08-17
291.99,294.04,290.42,292.09,18074400.0,,,291.47,,,1.0,0.0,MSFT,XNAS,2022-08-16
291.0,294.18,290.11,293.47,18085654.0,,,293.47,,,1.0,0.0,MSFT,XNAS,2022-08-15
288.48,291.91,286.94,291.91,22601900.0,,,291.91,,,1.0,0.0,MSFT,XNAS,2022-08-12
290.85,291.21,286.51,287.02,20065938.0,,,287.02,,,1.0,0.0,MSFT,XNAS,2022-08-11
288.17,289.81,286.94,289.16,24687845.0,,,289.16,,,1.0,0.0,MSFT,XNAS,2022-08-10
279.64,283.08,277.61,282.3,23405238.0,,,282.3,,,1.0,0.0,MSFT,XNAS,2022-08-09
284.05,285.92,279.32,280.32,18757818.0,,,280.32,,,1.0,0.0,MSFT,XNAS,2022-08-08
279.15,283.65,278.68,282.91,16767900.0,,,282.91,,,1.0,0.0,MSFT,XNAS,2022-08-05
281.8,283.8,280.1677,283.65,18098668.0,,,283.65,,,1.0,0.0,MSFT,XNAS,2022-08-04
276.76,283.5,276.61,282.47,23518874.0,,,282.47,,,1.0,0.0,MSFT,XNAS,2022-08-03
276.0,277.89,272.38,274.82,22754180.0,,,274.82,,,1.0,0.0,MSFT,XNAS,2022-08-02
277.82,281.28,275.84,278.01,21539580.0,,,278.01,,,1.0,0.0,MSFT,XNAS,2022-08-01
277.7,282.0,276.63,280.74,32129400.0,,,280.74,,,1.0,0.0,MSFT,XNAS,2022-07-29
269.75,277.84,267.87,276.41,33406100.0,,,276.41,,,1.0,0.0,MSFT,XNAS,2022-07-28
261.16,270.05,258.85,268.74,45976100.0,,,268.74,,,1.0,0.0,MSFT,XNAS,2022-07-27
259.86,259.88,249.57,251.9,38096200.0,,,251.9,,,1.0,0.0,MSFT,XNAS,2022-07-26
261.0,261.5,256.81,258.83,21018800.0,,,258.83,,,1.0,0.0,MSFT,XNAS,2022-07-25
265.24,265.33,259.07,260.36,21871000.0,,,260.36,,,1.0,0.0,MSFT,XNAS,2022-07-22
259.79,264.89,257.03,264.84,22375700.0,,,264.84,,,1.0,0.0,MSFT,XNAS,2022-07-21
259.9,264.87,258.91,262.27,22689600.0,,,262.27,,,1.0,0.0,MSFT,XNAS,2022-07-20
257.58,259.72,253.68,259.53,24955100.0,,,259.53,,,1.0,0.0,MSFT,XNAS,2022-07-19
259.75,260.84,253.3,254.25,20956300.0,,,254.25,,,1.0,0.0,MSFT,XNAS,2022-07-18
255.72,260.37,254.77,256.72,29572500.0,,,256.72,,,1.0,0.0,MSFT,XNAS,2022-07-15
250.57,255.14,245.94,254.08,25074800.0,,,254.08,,,1.0,0.0,MSFT,XNAS,2022-07-14
