open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
90.76,91.33,89.52,90.26,58011847.0,91.33,89.52,90.26,90.76,58011847.0,1.0,0.0,GOOGL,XNAS,2022-12-16
93.13,93.64,90.01,90.86,40091846.0,93.64,90.01,90.86,93.13,40107033.0,1.0,0.0,GOOGL,XNAS,2022-12-15
95.2,96.87,93.6,95.07,28733599.0,96.87,93.6,95.07,95.2,28733599.0,1.0,0.0,GOOGL,XNAS,2022-12-14
97.76,99.53,95.03,95.63,40593656.0,99.53,95.03,95.63,97.76,40593656.0,1.0,0.0,GOOGL,XNAS,2022-12-13
92.71,93.56,91.61,93.31,29009013.0,93.56,91.61,93.31,92.71,29009013.0,1.0,0.0,GOOGL,XNAS,2022-12-12
93.77,94.26,92.75,92.83,28225448.0,94.26,92.75,92.83,93.77,28225448.0,1.0,0.0,GOOGL,XNAS,2022-12-09
95.38,95.58,93.45,93.71,32213288.0,95.58,93.45,93.71,95.38,32213288.0,1.0,0.0,GOOGL,XNAS,2022-12-08
96.41,96.8811,94.715,94.94,31045449.0,96.8811,94.715,94.94,96.41,31045449.0,1.0,0.0,GOOGL,XNAS,2022-12-07
99.3,99.78,96.42,96.98,24910655.0,99.78,96.42,96.98,99.3,24910655.0,1.0,0.0,GOOGL,XNAS,2022-12-06
99.4,101.38,99.0,99.48,24405087.0,101.38,99.0,99.48,99.4,24405087.0,1.0,0.0,GOOGL,XNAS,2022-12-05
99.05,100.77,98.9,100.44,21480703.0,100.77,98.9,100.44,99.05,21480703.0,1.0,0.0,GOOGL,XNAS,2022-12-02
101.02,102.25,100.25,100.99,28680639.0,102.25,100.25,100.99,101.02,28687096.0,1.0,0.0,GOOGL,XNAS,2022-12-01
94.82,101.04,94.42,100.99,43616404.0,101.04,94.42,100.99,94.82,43647481.0,1.0,0.0,GOOGL,XNAS,2022-11-30
95.73,96.12,94.11,95.19,20061720.0,96.12,94.11,95.19,95.73,20061720.0,1.0,0.0,GOOGL,XNAS,2022-11-29
97.0363,97.58,95.61,96.05,26248198.0,97.58,95.61,96.05,97.0363,26252433.0,1.0,0.0,GOOGL,XNAS,2022-11-28
98.24,98.64,97.4,97.46,9701441.0,98.64,97.4,97.46,98.24,9701441.0,1.0,0.0,GOOGL,XNAS,2022-11-25
97.09,98.76,97.09,98.46,18868092.0,98.76,97.09,98.46,97.09,18868092.0,1.0,0.0,GOOGL,XNAS,2022-11-23
95.95,97.22,94.05,97.05,23438480.0,97.22,94.05,97.05,95.95,23438480.0,1.0,0.0,GOOGL,XNAS,2022-11-22
97.29,98.4,95.355,95.6,21645283.0,98.4,95.355,95.6,97.29,21647387.0,1.0,0.0,GOOGL,XNAS,2022-11-21
98.77,98.9,96.37,97.43,28342297.0,98.9,96.37,97.43,98.77,28342297.0,1.0,0.0,GOOGL,XNAS,2022-11-18
96.97,99.28,96.79,98.36,26052599.0,99.28,96.79,98.36,96.97,26052599.0,1.0,0.0,GOOGL,XNAS,2022-11-17
97.9,99.6375,97.64,98.85,29105154.0,99.6375,97.64,98.85,97.9,29105154.0,1.0,0.0,GOOGL,XNAS,2022-11-16
98.26,100.14,96.71,98.44,41640816.0,100.14,96.71,98.44,98.26,41640816.0,1.0,0.0,GOOGL,XNAS,2022-11-15
95.09,96.79,94.51,95.7,30179539.0,96.79,94.51,95.7,95.09,30179539.0,1.0,0.0,GOOGL,XNAS,2022-11-14
94.69,96.93,93.92,96.41,33090482.0,96.93,93.92,96.41,94.69,33090482.0,1.0,0.0,GOOGL,XNAS,2022-11-11
92.25,94.39,91.61,93.94,51581944.0,94.39,91.61,93.94,92.25,51620136.0,1.0,0.0,GOOGL,XNAS,2022-11-10
88.45,89.435,87.28,87.32,31769099.0,89.435,87.28,87.32,88.45,31769099.0,1.0,0.0,GOOGL,XNAS,2022-11-09
88.9,90.32,87.5901,88.9,30429025.0,90.32,87.5901,88.9,88.9,30429025.0,1.0,0.0,GOOGL,XNAS,2022-11-08
87.28,88.9,86.85,88.49,34078912.0,88.9,86.85,88.49,87.28,34078912.0,1.0,0.0,GOOGL,XNAS,2022-11-07
85.4,86.64,83.71,86.58,51124904.0,86.64,83.71,86.58,85.4,51124904.0,1.0,0.0,GOOGL,XNAS,2022-11-04
86.32,86.52,83.34,83.43,61288019.0,86.52,83.34,83.43,86.32,61288019.0,1.0,0.0,GOOGL,XNAS,2022-11-03
90.94,91.18,86.88,86.97,57038282.0,91.18,86.88,86.97,90.94,57038282.0,1.0,0.0,GOOGL,XNAS,2022-11-02
95.45,96.03,90.37,90.47,47161351.0,96.03,90.37,90.47,95.45,47161351.0,1.0,0.0,GOOGL,XNAS,2022-11-01
95.42,96.03,93.98,94.51,31675036.0,96.03,93.98,94.51,95.42,31675036.0,1.0,0.0,GOOGL,XNAS,2022-10-31
92.27,96.55,92.13,96.29,43697286.0,96.55,92.13,96.29,92.27,43697286.0,1.0,0.0,GOOGL,XNAS,2022-10-28
94.52,95.43,91.8,92.22,60710859.0,95.43,91.8,92.22,94.52,60710859.0,1.0,0.0,GOOGL,XNAS,2022-10-27
96.43,98.31,94.69,94.93,88279042.0,98.31,94.69,94.93,96.43,88279042.0,1.0,0.0,GOOGL,XNAS,2022-10-26
102.9,104.82,102.72,104.48,40611375.0,104.82,102.72,104.48,102.9,40611375.0,1.0,0.0,GOOGL,XNAS,2022-10-25
101.8,102.75,99.98,102.52,27156871.0,102.75,99.98,102.52,101.8,27176417.0,1.0,0.0,GOOGL,XNAS,2022-10-24
97.845,101.31,97.72,101.13,32458722.0,101.31,97.72,101.13,97.845,32458722.0,1.0,0.0,GOOGL,XNAS,2022-10-21
100.0,102.32,99.39,99.97,25323202.0,102.32,99.39,99.97,100.0,25323202.0,1.0,0.0,GOOGL,XNAS,2022-10-20
