open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
119.65,121.3152,118.95,120.6,50934609.0,121.3152,118.95,120.6,119.65,50934609.0,1.0,0.0,AMZN,XNAS,2022-10-25
119.98,120.39,116.57,119.82,49531520.0,120.39,116.57,119.82,119.98,49531523.0,1.0,0.0,AMZN,XNAS,2022-10-24
114.79,119.59,114.5,119.32,55611900.0,119.59,114.5,119.32,114.792,55660485.0,1.0,0.0,AMZN,XNAS,2022-10-21
113.83,118.24,113.51,115.25,48795102.0,118.24,113.51,115.25,113.83,48795104.0,1.0,0.0,AMZN,XNAS,2022-10-20
114.71,116.5932,113.22,115.07,47198121.0,116.5932,113.22,115.07,114.71,47198122.0,1.0,0.0,AMZN,XNAS,2022-10-19
119.06,119.52,114.79,116.36,65607445.0,119.52,114.79,116.36,119.06,65607448.0,1.0,0.0,AMZN,XNAS,2022-10-18
110.11,114.19,110.09,113.79,62781992.0,,,113.79,,,1.0,0.0,AMZN,XNAS,2022-10-17
114.1,114.96,106.6,106.9,67651200.0,,,106.9,,,1.0,0.0,AMZN,XNAS,2022-10-14
107.88,113.44,105.345,112.53,86868103.0,,,112.53,,,1.0,0.0,AMZN,XNAS,2022-10-13
112.49,113.83,111.4,112.9,45728660.0,,,112.9,,,1.0,0.0,AMZN,XNAS,2022-10-12
112.71,115.48,110.39,112.21,56432233.0,,,112.21,,,1.0,0.0,AMZN,XNAS,2022-10-11
115.1,116.25,112.43,113.67,42339680.0,,,113.67,,,1.0,0.0,AMZN,XNAS,2022-10-10
118.0,118.17,113.88,114.56,54626400.0,,,114.56,,,1.0,0.0,AMZN,XNAS,2022-10-07
120.77,121.53,119.5,120.3,42253755.0,,,120.3,,,1.0,0.0,AMZN,XNAS,2022-10-06
118.58,121.75,117.69,120.95,48217535.0,,,120.95,,,1.0,0.0,AMZN,XNAS,2022-10-05
119.89,123.0,119.79,121.09,62812564.0,,,121.09,,,1.0,0.0,AMZN,XNAS,2022-10-04
113.58,116.91,112.45,115.88,50941854.0,,,115.88,,,1.0,0.0,AMZN,XNAS,2022-10-03
114.08,116.92,112.84,113.0,59409800.0,,,113.0,,,1.0,0.0,AMZN,XNAS,2022-09-30
115.6,116.07,113.06,114.8,58969714.0,,,114.8,,,1.0,0.0,AMZN,XNAS,2022-09-29
114.38,118.7,113.8,118.01,55763750.0,,,118.01,,,1.0,0.0,AMZN,XNAS,2022-09-28
117.195,118.32,113.05,114.41,60094693.0,,,114.41,,,1.0,0.0,AMZN,XNAS,2022-09-27
113.295,117.34,113.13,115.15,62723268.0,,,115.15,,,1.0,0.0,AMZN,XNAS,2022-09-26
116.0,116.05,112.06,113.78,65081200.0,,,113.78,,,1.0,0.0,AMZN,XNAS,2022-09-23
117.08,118.79,116.26,117.31,55229190.0,,,117.31,,,1.0,0.0,AMZN,XNAS,2022-09-22
122.49,123.76,118.45,118.54,58498887.0,,,118.54,,,1.0,0.0,AMZN,XNAS,2022-09-21
